,TIB_LAT_CFN,TIB_MED_CFN,PAT_CFN,TIB_LAT_CoF,TIB_MED_CoF,PAT_CoF
0,496.46033,851.241,247.23561,15.316669,27.585535,57.704506
1,483.9251,793.0458,237.38081,15.341194,27.722029,57.686226
2,469.21643,770.1943,220.134,15.445347,27.794052,57.60608
3,436.6421,780.87006,259.45886,15.611607,27.66688,57.505016
4,504.04263,882.77765,323.6317,15.645108,27.76785,57.537613
5,495.39102,880.12036,332.4315,15.488338,27.874048,57.641953
6,484.8093,845.6782,320.07938,15.340052,28.08642,57.72541
7,461.49472,801.62585,292.42343,15.412766,28.320368,57.628906
8,458.98254,780.2439,301.3127,15.53014,28.376905,57.54584
9,482.75946,802.9718,310.44894,15.639887,28.01431,57.48745
10,490.27234,811.84546,348.13364,15.692067,27.955198,57.496075
11,493.30725,816.6422,367.25363,15.608028,28.060696,57.478123
12,498.54794,806.64795,356.14914,15.479256,28.140219,57.56179
13,486.7478,802.7911,370.5383,15.467314,28.110373,57.431076
14,492.315,803.89026,387.4782,15.488741,28.078928,57.385067
15,508.68097,805.39087,407.2553,15.441754,28.054022,57.363663
16,519.95465,806.62854,432.40216,15.331591,28.004229,57.337772
17,526.7089,816.2246,461.38773,15.185175,27.924173,57.26815
18,529.539,805.21204,501.15204,15.047975,27.894003,57.21297
19,539.5036,805.52344,505.95474,14.933361,27.812233,57.11811
20,546.8261,813.13763,538.875,14.885351,27.78868,57.056915
21,552.844,807.08875,577.3228,14.802696,27.591974,56.968193
22,576.99536,829.11633,622.4123,14.664863,27.445347,56.907448
23,596.4956,829.43054,660.6322,14.547344,27.362959,56.910522
24,609.26324,828.5241,705.6732,14.42828,27.244076,56.88945
25,627.8139,839.0963,752.2201,14.302372,27.121172,56.929737
26,634.7523,831.22925,782.5066,14.265203,27.062496,56.94044
27,654.0956,839.47656,852.73334,14.202871,27.0449,57.060326
28,671.9747,842.0782,905.3434,14.136015,27.030117,57.151894
29,694.34155,853.3857,935.44794,14.103513,26.98385,57.409386
30,720.2714,858.63684,1003.94104,14.053738,26.996576,57.666805
31,732.57715,878.96405,1056.3992,14.070974,27.01536,57.96487
32,747.16504,884.61487,1131.6694,14.044279,27.094957,58.26223
33,765.94073,878.3854,1169.3899,14.088301,27.119791,58.65259
34,795.63025,914.08923,1227.2781,14.058833,27.180115,59.185
35,828.8783,926.91876,1284.9572,14.083292,27.351767,59.64293
36,840.3237,917.9895,1333.6565,14.114355,27.375706,60.25573
37,803.1849,959.31976,1372.6106,14.128681,27.467184,60.72438
38,791.8505,999.78613,1411.8627,14.20631,27.491907,61.034485
39,818.36346,1050.4702,1540.8499,14.224174,27.540794,61.3491
40,866.18207,1077.5906,1597.1953,14.226412,27.558966,61.7297
41,907.0386,1061.989,1692.3258,14.216362,27.595877,62.047398
42,916.0415,1089.148,1772.4395,14.171312,27.580187,62.399708
43,901.4124,1103.602,1814.4878,14.235506,27.606794,62.874077
44,903.0982,1135.0027,1861.3564,14.241961,27.710632,63.050274
45,949.68414,1184.8796,1974.4609,14.245318,27.642252,63.241596
46,996.5175,1183.333,2190.9138,14.164428,27.58877,63.772503
47,1060.6406,1248.8544,2332.8289,14.060133,27.626879,64.13465
48,1070.4285,1281.0154,2377.7522,14.063197,27.520536,64.21637
49,1077.9673,1300.3372,2576.7222,14.071363,27.50862,64.76767
50,1078.0206,1316.4236,2667.5789,14.048592,27.584356,64.98875
51,1116.6229,1306.4773,2796.657,14.044156,27.42974,65.19795
52,1145.7393,1367.6394,2946.8342,14.025335,27.467138,65.37141
53,1178.2029,1351.4993,3125.0085,14.012716,27.36178,65.47921
54,1224.4644,1431.2324,3221.4834,14.001505,27.346365,65.72928
55,1237.7229,1431.2676,3379.8306,13.988038,27.243254,65.80633
56,1274.6794,1460.0133,3496.593,14.011882,27.420336,65.83044
57,1269.5035,1539.8414,3581.895,14.020449,27.343996,65.863396
58,1278.4016,1504.3351,3670.6072,14.045441,27.379179,65.96348
59,1293.8732,1565.6243,3745.4065,14.055271,27.363287,65.99128
60,1318.8347,1602.9192,3875.2776,14.083309,27.304922,66.056496
61,1393.6523,1580.648,3993.697,14.1026945,27.379402,66.0255
62,1419.7432,1663.8083,4229.4575,14.117514,27.469715,66.05451
63,1413.7684,1668.5856,4254.204,14.181929,27.508158,66.11433
64,1428.6323,1695.2043,4333.0605,14.1243,27.558586,66.17537
65,1469.3827,1718.6772,4472.4414,14.171552,27.525305,66.28084
66,1517.4326,1732.8461,4445.6035,14.208056,27.567091,66.27355
67,1484.3362,1700.3945,4482.1406,14.211841,27.667501,66.346245
68,1459.71,1769.0618,4646.3564,14.25336,27.667643,66.309204
69,1518.8185,1713.4363,4700.7383,14.290208,27.764261,66.44495
70,1579.7688,1797.136,5057.834,14.3127575,27.72859,66.46171
71,1664.2112,1857.5454,5012.2754,14.3263,27.734533,66.529335
72,1658.6064,1816.9802,5125.957,14.335591,27.856594,66.56716
73,1669.9268,1835.3064,5187.6016,14.362787,27.894323,66.655655
74,1689.6565,1853.5312,5174.6016,14.3799305,27.790659,66.628716
75,1708.4077,1887.5051,5217.121,14.468594,27.930756,66.67333
76,1693.0461,1881.3486,5158.203,14.441295,27.964764,66.73231
77,1718.806,1840.6702,5367.832,14.445724,27.930271,66.70147
78,1747.0763,1945.6144,5573.0005,14.492202,27.95004,66.76114
79,1801.1353,1898.1366,5484.238,14.486097,28.002394,66.89538
80,1805.612,1928.792,5467.8164,14.482069,27.909063,66.78332
81,1802.9502,1914.3198,5600.687,14.453011,27.932823,66.806175
82,1808.8423,1925.8616,5493.9224,14.499998,27.779478,66.87824
83,1790.7434,1923.4962,5542.621,14.522023,28.046001,66.97613
84,1813.148,1942.0161,5757.911,14.5137,28.03808,66.9602
85,1854.5962,1925.452,5979.157,14.521809,27.994032,66.93826
86,1845.8531,1958.535,5545.7188,14.506285,28.043598,66.91622
87,1820.0796,1954.4764,6012.716,14.583425,28.010775,66.961235
88,1895.4094,2015.318,5932.6797,14.584124,28.087034,67.045975
89,1868.7891,1992.8871,5660.295,14.600859,28.023478,66.98466
90,1884.5624,1953.327,5697.5654,14.627958,28.083914,67.06127
91,1882.2595,2027.6332,6196.4814,14.605518,28.094315,67.124756
92,1919.6261,2032.1305,5894.385,14.592499,28.062485,67.06431
93,1882.2744,2041.881,6236.7085,14.613408,28.17152,67.073784
94,1939.3926,2069.519,6175.076,14.611348,28.112185,67.169
95,1933.027,2059.8818,6281.238,14.62734,28.166344,67.06337
96,1987.9777,2075.8477,6303.3115,14.610535,28.203554,67.12394
97,1999.2366,2178.6382,6335.754,14.631409,28.388699,67.15155
98,1988.253,2113.5503,6166.469,14.655828,28.182787,67.25344
99,2011.5565,2125.041,6269.954,14.6396055,28.17031,67.15165
100,2008.4585,2121.5903,6417.56,14.657793,28.16577,67.24745
101,2020.5945,2136.117,6342.6377,14.673912,28.142939,67.260735
102,1993.2684,2104.3604,6356.8213,14.663537,28.203238,67.23505
103,2011.9811,2147.7551,6217.8447,14.650015,28.118065,67.15095
104,2048.793,2140.4568,6385.545,14.641916,28.134962,67.18305
105,2083.9114,2158.7551,6346.1465,14.645836,28.110079,67.09498
106,2115.2046,2160.1877,6564.0605,14.633588,28.10921,67.13715
107,2116.476,2164.8955,6575.459,14.638769,28.13942,67.32943
108,2048.3188,2082.3613,6495.9478,14.613511,28.13391,67.230125
109,2082.8853,2145.2615,6298.0806,14.587933,28.123613,67.17118
110,2077.341,2106.13,6358.785,14.6462345,28.072985,67.25681
111,2053.9917,2093.152,6003.2983,14.64524,28.099096,67.05618
112,2070.5522,2107.4434,6558.9634,14.640043,28.052065,67.32055
113,2082.5068,2112.5642,6237.533,14.669857,28.049437,67.23025
114,2018.6514,2164.706,6391.334,14.668194,28.181543,67.24283
115,2058.4746,2126.0586,5999.36,14.654394,28.098478,67.21639
116,2042.6428,2087.0232,6289.998,14.675361,28.063414,67.24153
117,2049.959,2069.3904,6282.6826,14.66244,28.034698,67.21226
118,2072.5264,2127.0068,6331.7944,14.648895,28.195513,67.184135
119,2077.9595,2055.7256,6357.757,14.643866,28.125942,67.15763
120,2061.3596,2135.6138,6519.759,14.674659,28.138506,67.13743
121,2046.7417,2111.5007,6280.958,14.665775,28.08109,67.12373
122,2056.9119,2104.267,6402.9707,14.675377,28.07669,67.083244
123,2086.7197,2093.5642,6389.584,14.710449,28.083807,67.13423
124,2079.0474,2089.9492,6260.553,14.693492,28.13865,67.24154
125,2070.8716,2112.5217,6515.095,14.669292,28.085491,67.3164
126,2064.3506,2121.4788,6528.2993,14.730486,28.12898,67.1904
127,2088.5251,2184.199,6459.1636,14.672392,28.143965,67.26406
128,2074.7102,2154.6057,6781.178,14.682167,28.024311,67.36058
129,2124.2688,2171.254,6788.034,14.663357,28.048792,67.29244
130,2113.644,2143.3545,6663.2812,14.63928,28.02875,67.20043
131,2124.687,2178.0195,6499.383,14.7067585,28.088076,67.240005
132,2117.6672,2201.7004,6667.4907,14.724268,28.070341,67.20398
133,2093.169,2172.849,6553.615,14.728743,27.98178,67.33744
134,2101.1396,2162.3184,6659.0645,14.723326,28.074581,67.284744
135,2120.2705,2156.6802,6842.8936,14.659476,28.052158,67.28507
136,2126.4673,2179.6758,6754.633,14.675523,28.107336,67.30486
137,2078.4954,2192.5896,6769.2812,14.674631,28.114649,67.28397
138,2046.9044,2088.5981,6667.987,14.716261,27.98236,67.36556
139,1999.8835,2134.1106,6626.517,14.727417,28.071623,67.33378
140,2032.0818,2125.8887,6373.7256,14.6733675,28.142683,67.295975
141,2018.9333,2118.0542,6640.7617,14.684997,28.0628,67.36752
142,2010.0737,2085.9243,6583.8633,14.689302,28.088884,67.209724
143,2006.2969,2090.8303,6512.2427,14.672156,28.01862,67.1132
144,1986.7559,2039.614,6360.964,14.680017,28.017424,67.13529
145,1923.545,2072.0354,6477.3003,14.666838,28.071463,67.01848
146,1896.7322,2052.0986,6254.8594,14.648983,28.036438,66.92301
147,1883.3911,2008.3463,5950.177,14.706714,27.890802,66.93228
148,1836.3745,2003.0498,6036.6416,14.690186,28.031925,66.871155
149,1835.2772,1994.5046,5914.5913,14.681024,27.975119,66.897415
150,1838.7073,1971.1129,5660.211,14.642744,27.943335,66.89068
151,1838.8452,1929.4299,5926.674,14.634426,27.695889,66.855995
152,1798.061,2012.7246,5893.118,14.618965,27.950605,66.89634
153,1916.4451,2004.1407,6020.9927,14.578302,27.941732,66.799545
154,1840.8363,1926.5618,5753.411,14.557014,27.865196,66.79197
155,1750.5696,2130.6707,5724.0938,14.591526,27.898743,66.750694
156,1721.0027,1867.726,5727.099,14.592823,27.823828,66.75339
157,1712.3405,1887.8618,5543.0312,14.613225,27.823168,66.68275
158,1749.4539,1919.5164,5476.121,14.591501,27.787003,66.61258
159,1787.972,1920.0166,5758.501,14.533394,27.78596,66.59316
160,1865.645,1972.9596,5666.8047,14.496045,27.789972,66.52355
161,1772.8674,1964.6545,5486.088,14.501694,27.760164,66.4647
162,1731.8478,1881.2728,5479.4688,14.484152,27.682055,66.344765
163,1690.4111,1875.6478,5224.8247,14.576814,27.628927,66.29653
164,1645.3977,1859.4941,5216.452,14.525627,27.612787,66.30241
165,1643.8787,1858.0879,5152.587,14.521773,27.574427,66.25341
166,1669.9426,1886.1224,5366.2344,14.528072,27.541674,66.231766
167,1682.7163,1875.987,5269.961,14.469302,27.478655,66.16538
168,1640.1387,1861.281,5211.396,14.412482,27.378761,66.089455
169,1585.0231,1884.4695,5037.609,14.386041,27.408184,66.100586
170,1585.95,1750.5422,4967.8867,14.410952,27.298698,66.11519
171,1477.4119,1771.8848,4642.71,14.447622,27.305853,66.007
172,1476.1482,1766.4615,4480.293,14.393723,27.271288,65.94692
173,1487.4613,1789.0923,4614.3857,14.353251,27.245382,65.847015
174,1537.5729,1814.9999,4445.799,14.345411,27.169195,65.83085
175,1516.1594,1756.3436,4538.0605,14.298191,27.109564,65.878334
176,1441.0867,1716.4712,4367.3496,14.322964,27.176685,65.853035
177,1420.2283,1686.8214,4111.1265,14.325584,27.144815,65.684074
178,1360.8672,1686.221,4143.9795,14.330057,27.106264,65.68278
179,1385.104,1640.2156,3994.441,14.330009,27.098257,65.7013
180,1374.2778,1644.119,3976.466,14.335327,27.042925,65.71746
181,1354.2534,1642.3796,3841.2275,14.316192,27.034372,65.604164
182,1321.9614,1573.8601,3714.6624,14.322697,27.045607,65.51473
183,1268.0234,1569.9702,3537.7717,14.354936,27.123577,65.280815
184,1229.6234,1495.2214,3397.2688,14.40081,27.02946,65.306175
185,1206.2053,1530.0247,3283.701,14.410506,27.150763,65.14934
186,1196.2882,1492.4766,3218.1902,14.436477,27.1144,65.010185
187,1186.7505,1459.9526,3036.6357,14.459651,27.073126,64.7247
188,1185.9563,1441.7795,2905.9995,14.425995,27.13205,64.729836
189,1120.3529,1449.9183,2789.9026,14.505245,27.27472,64.38014
190,1101.0823,1406.9097,2626.4763,14.5389595,27.282145,64.12863
191,1045.7258,1355.8408,2432.067,14.624492,27.259668,63.80085
192,1034.8899,1316.8726,2299.9285,14.59288,27.269726,63.576317
193,1017.0443,1317.1925,2196.5098,14.6373825,27.258884,63.014076
194,974.11475,1294.0428,2160.1814,14.702249,27.245913,62.932777
195,974.07214,1278.0475,2006.682,14.642666,27.302168,62.532883
196,962.8524,1228.7,2013.1095,14.612423,27.206865,62.342625
197,906.15436,1201.1064,1675.5425,14.612545,27.315556,61.313736
198,896.63086,1150.5023,1706.2992,14.636435,27.254139,61.33052
199,876.4764,1156.5903,1638.2966,14.626418,27.181234,60.85689
200,886.35864,1140.1587,1623.3596,14.55864,27.168213,60.338493
201,916.8687,1100.801,1602.4333,14.494524,27.037424,59.991524
202,923.1097,1046.948,1538.1729,14.419649,27.029932,59.556076
203,907.8366,1039.8307,1415.8004,14.367014,26.952005,59.08982
204,855.89545,991.9975,1326.2212,14.375677,26.875532,58.611454
205,819.6374,973.28723,1226.322,14.424765,26.801262,58.21275
206,799.80493,968.5924,1175.9193,14.454405,26.729929,57.885307
207,801.43097,975.42676,1121.3989,14.45684,26.720812,57.644936
208,794.10516,979.99164,1076.6261,14.404709,26.728708,57.42023
209,772.00006,953.44196,983.916,14.433918,26.775251,57.19922
210,733.964,931.1355,894.31213,14.587695,26.878757,57.019238
211,709.46906,923.1319,823.3832,14.82638,26.903696,56.907948
212,675.57465,910.80334,780.96545,14.918516,27.0754,56.855392
213,675.4737,911.71765,733.2023,15.040329,27.13228,56.828438
214,656.6572,923.8746,682.8616,15.153061,27.22428,56.844704
215,641.95154,911.64764,638.5471,15.292887,27.289862,56.923283
216,621.35785,916.4434,582.78186,15.392695,27.438574,56.99573
217,607.8824,912.61816,538.9425,15.566399,27.530859,57.12555
218,597.9906,911.44867,501.21643,15.652398,27.58019,57.172638
219,593.6068,915.23486,465.49445,15.68368,27.618431,57.26729
220,576.9,899.2612,436.52475,15.770289,27.63742,57.34289
221,589.2845,909.3472,406.464,15.775284,27.587568,57.447685
222,595.1278,926.3932,378.56808,15.719542,27.513758,57.524536
223,566.8763,928.44104,352.4443,15.709512,27.46855,57.52626
224,553.39435,923.0002,336.77194,15.582468,27.286144,57.573555
225,578.6888,933.1787,317.1122,15.550731,27.221952,57.578423
226,584.9294,933.91895,299.62064,15.490593,27.108461,57.65509
227,590.37726,932.452,288.34933,15.378613,26.995668,57.65712
228,592.86884,944.57263,272.6247,15.371446,26.889296,57.668327
229,594.31635,942.0364,257.39478,15.335386,26.75333,57.66677
230,594.05725,946.76086,257.1534,15.272186,26.681137,57.666756
231,618.50867,979.09314,250.79749,15.167131,26.632835,57.670914
232,617.04395,984.31134,245.85822,15.077698,26.598583,57.64299
233,617.612,994.027,238.16301,14.979829,26.578516,57.654434
234,609.62396,986.55365,235.57304,14.917881,26.513071,57.609
235,615.1236,1005.59985,231.20059,14.845138,26.378572,57.590836
236,631.3377,1028.9362,221.60226,14.758542,26.169346,57.68438
237,631.014,1020.5968,223.05019,14.641681,26.102274,57.62511
238,679.8811,1060.7996,213.44156,14.553076,25.865206,57.890663
239,691.0109,1086.4617,203.43008,14.30824,25.687637,58.127605
240,706.6306,1096.4873,197.61009,14.101734,25.371462,57.90958
241,416.9873,507.1973,343.17682,12.207712,21.801899,51.166756
242,327.74622,454.83176,247.36696,12.133882,22.02458,51.75908
243,406.88428,443.30145,250.9484,11.9473095,22.482506,52.193653
244,417.1363,469.76172,349.97437,12.066531,22.203259,51.759636
245,468.13855,488.7485,403.72186,12.393482,21.886301,51.51063
246,422.37524,499.36423,418.6852,12.570639,22.074633,51.59506
247,420.92773,483.19577,387.5776,12.58583,22.332018,51.83516
248,400.82275,459.70474,359.6214,12.516,22.56496,51.882812
249,394.47644,445.78012,355.06616,12.365047,22.79436,52.0763
250,448.9336,436.7216,346.73627,12.254803,22.725069,52.4289
251,438.0987,449.73782,390.6924,12.324158,22.520258,52.21211
252,449.30798,450.73825,405.41904,12.416705,22.434341,52.32565
253,464.49445,447.51367,408.4999,12.475804,22.490637,52.50893
254,454.65045,440.7703,411.4829,12.441188,22.55887,52.65455
255,466.90247,440.55295,447.92303,12.401671,22.577768,52.537415
256,482.11096,432.16772,413.06894,12.442212,22.534334,52.959846
257,482.9973,439.51154,421.3701,12.470611,22.589666,53.311584
258,501.98444,428.24228,448.13464,12.471902,22.563852,53.58975
259,521.60736,433.5749,491.89816,12.489816,22.556269,53.288883
260,526.89386,425.2795,486.47968,12.516337,22.558002,53.36109
261,551.84625,424.86276,516.7384,12.516921,22.593283,53.60615
262,556.0871,427.53934,541.9004,12.530158,22.602095,53.538498
263,581.90497,426.6075,577.59814,12.5507555,22.58647,53.781128
264,595.4476,420.01865,600.53033,12.556819,22.62745,53.849876
265,626.96106,429.04996,633.92664,12.582421,22.731941,54.018147
266,647.42145,432.04242,685.52026,12.557267,22.801413,54.190804
267,672.6182,412.236,703.7663,12.633335,22.848648,54.1966
268,690.54193,425.14404,745.954,12.640233,23.1114,54.366035
269,715.1111,430.52203,772.2666,12.680091,23.269434,54.44129
270,721.4738,426.76413,810.843,12.717751,23.426323,54.506416
271,733.8286,427.66428,870.2625,12.759851,23.693493,54.668503
272,764.2934,437.15744,927.0944,12.793344,23.923872,54.683147
273,782.86475,432.83554,1001.7267,12.869515,24.155962,54.884487
274,822.1055,446.36786,1003.80206,12.926282,24.422918,54.977493
275,837.5488,451.319,1095.3802,12.977902,24.63255,55.069794
276,852.2952,470.0712,1232.9901,13.069098,24.870398,55.061245
277,861.7464,493.59714,1255.4741,13.10801,25.061323,55.23764
278,876.8409,499.68314,1329.7383,13.193358,25.229736,55.33817
279,857.8231,508.2925,1410.3354,13.255796,25.437317,55.41712
280,900.7447,515.7224,1521.1617,13.311845,25.701551,55.527443
281,896.60754,549.9758,1623.4609,13.460406,25.91486,55.65924
282,916.30774,568.2923,1703.8827,13.553534,26.171385,55.773994
283,903.7862,565.2443,1769.4799,13.637492,26.370455,55.927536
284,897.5064,589.74115,1831.1412,13.694091,26.42842,56.056618
285,912.4239,594.42816,1810.2668,13.761935,26.616919,56.3186
286,871.8475,609.6766,2035.2026,13.788467,26.757683,56.381607
287,936.1722,644.95465,2219.4229,13.846148,26.680319,56.56764
288,947.3305,649.8519,2450.7295,13.926529,26.778412,56.674408
289,996.4382,675.3896,2420.737,13.960811,26.92203,57.086636
290,983.6871,689.9552,2398.1497,13.977853,27.025986,57.24416
291,998.4287,717.0229,2649.1782,14.045857,27.058758,57.30892
292,989.26697,727.875,2786.6208,14.028184,26.970934,57.549133
293,980.72784,745.33356,2620.236,14.035897,27.018654,57.767365
294,1036.8773,763.04474,2880.418,14.030345,27.206884,57.779194
295,1038.0887,782.3455,3073.2285,14.085044,27.226185,58.05769
296,1018.83466,812.1556,3216.1187,14.119077,27.22964,58.181618
297,1055.6893,830.1949,3121.0547,14.134142,27.349895,58.407345
298,1006.22516,800.69696,3469.859,14.143218,27.288088,58.487152
299,1049.9196,850.27716,3440.649,14.152501,27.523287,58.63755
300,1107.2053,870.21625,3535.817,14.200937,27.46639,58.664997
301,1085.348,891.3925,3571.7434,14.213817,27.52817,58.907715
302,1117.2551,913.65326,3706.1956,14.295846,27.532745,58.972183
303,1137.9342,916.6154,3838.895,14.306089,27.545988,58.98066
304,1220.9934,928.8005,3995.8726,14.323569,27.571575,59.20707
305,1170.6199,956.1426,4184.9497,14.37227,27.578335,59.2622
306,1172.7163,968.6512,4364.901,14.420985,27.64342,59.350838
307,1261.7643,974.57263,4063.7776,14.373495,27.57456,59.5829
308,1138.6589,978.6348,4432.433,14.461749,27.553684,59.456898
309,1207.6879,987.65094,4136.4985,14.431638,27.606138,59.697514
310,1242.3658,998.5369,4580.73,14.415103,27.623373,59.511482
311,1290.4398,1018.48444,4564.804,14.464012,27.559183,59.894585
312,1256.2401,1030.3448,4956.7163,14.494845,27.60015,59.87164
313,1342.6525,1058.9376,4854.6177,14.498895,27.542269,59.890167
314,1339.1764,1045.7947,5084.4756,14.502299,27.536947,60.028618
315,1407.8285,1061.614,5088.389,14.532446,27.392527,59.942505
316,1381.9072,1089.3081,5202.9907,14.567449,27.548094,59.98336
317,1342.0715,1064.9386,5524.1147,14.550088,27.486334,60.033615
318,1413.6139,1085.9963,5177.4272,14.550386,27.423111,60.085415
319,1435.622,1102.2295,5500.9834,14.532242,27.419027,60.213173
320,1438.1158,1112.4924,5417.844,14.568614,27.297338,60.141373
321,1440.7953,1136.9258,5537.5503,14.552687,27.350029,60.23458
322,1456.535,1125.2139,5573.587,14.579604,27.40634,60.314247
323,1468.4275,1107.577,5256.056,14.594264,27.433395,60.27436
324,1456.6051,1114.7307,5224.1157,14.574041,27.308119,60.24707
325,1436.611,1128.2161,5492.3516,14.573386,27.34901,60.325035
326,1472.7489,1113.3782,5326.818,14.566169,27.2421,59.98755
327,1486.6901,1131.3275,5503.163,14.5699835,27.271282,60.357407
328,1470.3136,1133.1031,5424.35,14.549856,27.354692,60.286774
329,1468.6345,1142.3208,5379.734,14.551947,27.296497,60.37141
330,1477.7455,1153.3779,5538.9497,14.5391,27.307844,60.294403
331,1475.2682,1156.74,5145.4956,14.536841,27.300966,60.458393
332,1503.2753,1138.8958,5275.9565,14.499581,27.151007,60.512833
333,1519.6932,1162.6238,5212.7964,14.520819,27.15605,60.374405
334,1512.7908,1185.2491,5448.117,14.514136,27.356606,60.19935
335,1565.9886,1166.1893,5692.4175,14.514909,27.23852,60.387688
336,1500.709,1167.3063,5725.64,14.492764,27.216135,60.505714
337,1524.5067,1175.1345,5522.922,14.509128,27.264858,60.300858
338,1489.839,1196.5203,5547.946,14.499877,27.235392,60.336823
339,1511.8751,1200.8435,5765.19,14.482915,27.141531,60.397854
340,1563.264,1219.4082,6065.9766,14.500378,27.142023,60.46273
341,1582.5961,1195.77,5679.319,14.487543,27.093128,60.531517
342,1573.5568,1204.2141,5705.494,14.479354,27.032661,60.302094
343,1588.0724,1211.8832,5680.194,14.476679,27.055882,60.532135
344,1599.3608,1208.2402,5465.996,14.479894,27.05559,60.430214
345,1597.6667,1208.3704,5591.3228,14.511399,26.94696,60.580597
346,1604.2024,1205.5845,5933.0776,14.503175,26.930128,60.46652
347,1615.5983,1222.1757,5882.9204,14.504899,26.968994,60.52067
348,1625.241,1220.8088,5785.169,14.491933,26.94945,60.56361
349,1602.7985,1216.3455,5811.403,14.512502,26.904425,60.535988
350,1627.7631,1211.7031,5794.44,14.494786,26.910418,60.532784
351,1648.4677,1198.3601,5830.6616,14.517049,26.876785,60.651367
352,1608.7096,1235.0278,5906.2446,14.501123,26.963484,60.6259
353,1608.4896,1187.092,5544.708,14.495933,26.851133,60.60805
354,1595.7361,1198.3794,5666.1523,14.479867,26.839533,60.6046
355,1643.8951,1211.0376,5687.538,14.476962,26.730558,60.733654
356,1603.8179,1185.876,5874.8657,14.472272,26.852282,60.64335
357,1626.3099,1188.0327,5226.9897,14.465206,26.820154,60.70472
358,1623.1727,1180.3589,5622.7446,14.4762335,26.835165,60.681503
359,1644.3724,1173.8528,5334.1035,14.487618,26.884722,60.602695
360,1592.6272,1175.5558,5637.2905,14.425585,26.819666,60.560802
361,1633.5999,1185.8538,5682.4536,14.456361,26.808443,60.65448
362,1587.5844,1158.7507,5672.775,14.463063,26.891653,60.636955
363,1612.6737,1167.6328,6252.7373,14.460044,26.84622,60.76982
364,1646.975,1185.0659,5824.183,14.449451,26.770964,60.80522
365,1647.1582,1178.0627,5638.2886,14.454062,26.743753,60.701134
366,1629.1086,1183.8652,5931.647,14.417949,26.753374,60.775467
367,1617.728,1187.6686,5960.833,14.4454365,26.746904,60.69371
368,1660.9777,1203.4712,5837.2544,14.456092,26.6929,60.832905
369,1684.1315,1183.4943,6076.9546,14.460128,26.672323,60.77359
370,1675.6981,1200.5474,6006.63,14.439422,26.619972,60.781364
371,1659.2565,1205.7213,6159.1934,14.463843,26.62483,60.7602
372,1690.0243,1201.8499,6190.545,14.431284,26.561487,60.758163
373,1696.4003,1201.9758,6256.499,14.458305,26.686144,60.814964
374,1676.0594,1234.3926,6169.6895,14.439778,26.580568,60.779533
375,1683.4156,1215.3394,6346.3076,14.441628,26.721178,60.601727
376,1674.9822,1187.2251,6118.5283,14.438264,26.80893,60.714993
377,1643.6879,1158.2275,5984.6514,14.420513,26.86069,60.751507
378,1670.8705,1184.2493,6034.9966,14.437984,26.85523,60.6932
379,1656.6815,1193.6135,6194.896,14.407563,26.841349,60.56783
380,1648.8419,1176.7491,6048.0005,14.427543,26.841333,60.588463
381,1641.1122,1200.7621,6176.1973,14.425077,26.848356,60.636177
382,1596.2029,1174.9292,6060.9614,14.43003,26.881338,60.67083
383,1597.8014,1185.6672,5970.6675,14.450198,26.913322,60.307045
384,1606.7957,1166.5791,6009.3745,14.427583,26.929052,60.48893
385,1544.43,1146.6321,5845.392,14.406434,26.964241,60.47887
386,1526.8367,1167.675,5907.1753,14.411277,26.953913,60.387596
387,1565.3774,1137.928,5686.7603,14.388074,27.053938,60.31534
388,1587.3766,1122.7793,5752.8486,14.417705,26.967026,60.370865
389,1570.1276,1113.9517,5785.0435,14.404657,26.965784,60.38392
390,1557.547,1127.6376,5794.1953,14.406983,26.97765,60.334175
391,1544.5087,1129.5776,5707.8413,14.443416,27.03888,60.350513
392,1530.4202,1090.3099,5940.308,14.447928,26.979208,60.387993
393,1542.5283,1085.6733,5909.6567,14.432643,27.03592,60.328335
394,1432.9496,1078.3918,5650.301,14.445403,26.979116,60.407738
395,1501.9786,1066.9545,5835.1743,14.434194,27.04351,60.12973
396,1513.9584,1056.5875,5481.431,14.441505,27.05487,60.43126
397,1504.6556,1054.733,5666.888,14.452579,27.09411,60.33957
398,1521.9493,1063.3438,5757.188,14.468472,27.074902,60.27884
399,1563.6794,1084.4799,5687.3813,14.470862,27.113523,60.12395
400,1510.9523,1042.1503,5546.7075,14.465322,27.041082,60.12567
401,1475.9081,1042.6964,5490.8213,14.449134,27.051487,60.193726
402,1469.5338,1023.7392,5239.881,14.4304695,27.08018,59.99922
403,1448.9686,1025.8053,5362.9487,14.392091,27.00113,59.950493
404,1497.7761,1036.5471,5429.725,14.380483,27.030909,59.94606
405,1485.6478,1029.2252,5205.0728,14.365211,26.936861,59.97128
406,1432.6931,994.61017,5236.7334,14.373518,26.937943,59.745018
407,1401.786,989.36505,5099.329,14.392605,26.932066,59.79397
408,1398.4119,976.6633,4893.641,14.3498,26.934908,59.432365
409,1419.0997,973.0146,4830.2876,14.295668,26.926397,59.42386
410,1413.9928,925.8371,4582.638,14.262933,26.889383,59.2642
411,1342.523,924.0704,4649.6772,14.222064,26.77118,59.39428
412,1398.2328,970.7126,4489.357,14.205242,26.809446,59.45795
413,1372.5446,897.28424,4623.264,14.184567,26.69274,59.212494
414,1328.538,906.129,4545.7373,14.176315,26.65247,59.137634
